17 1707735858 4.000000 1 4.000000 4.000000 4.000000
17 1707735868 4.000000 1 4.000000 4.000000 4.000000
17 1707735878 4.000000 1 4.000000 4.000000 4.000000
17 1707735888 4.000000 1 4.000000 4.000000 4.000000
17 1707735898 4.000000 1 4.000000 4.000000 4.000000
17 1707735908 4.000000 1 4.000000 4.000000 4.000000
17 1707735913 0.000000 1 0.000000 0.000000 0.000000
17 1707735923 0.000000 1 0.000000 0.000000 0.000000
17 1707735933 0.000000 1 0.000000 0.000000 0.000000
17 1707735943 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707735948 1.000000 1 1.000000 1.000000 1.000000
17 1707735953 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707735958 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707735963 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707735968 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707735973 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707735978 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707735983 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707735988 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707735993 3.000000 1 3.000000 3.000000 3.000000
17 1707735998 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707736003 4.000000 1 4.000000 4.000000 4.000000
17 1707736008 0.000000 1 0.000000 0.000000 0.000000
17 1707736013 4.000000 1 4.000000 4.000000 4.000000
17 1707736018 0.000000 1 0.000000 0.000000 0.000000
17 1707736023 4.000000 1 4.000000 4.000000 4.000000
17 1707736028 0.000000 1 0.000000 0.000000 0.000000
17 1707736033 3.000000 1 3.000000 3.000000 3.000000
17 1707736038 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707736043 1.000000 1 1.000000 1.000000 1.000000
17 1707736048 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707736053 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707736058 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707736063 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707736068 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707736073 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707736078 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707736083 5.000000 1 5.000000 5.000000 5.000000
17 1707736088 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707736093 1.000000 1 1.000000 1.000000 1.000000
17 1707736098 0.000000 1 0.000000 0.000000 0.000000
17 1707736103 4.000000 1 4.000000 4.000000 4.000000
17 1707736108 0.000000 1 0.000000 0.000000 0.000000
17 1707736113 4.000000 1 4.000000 4.000000 4.000000
17 1707736118 0.000000 1 0.000000 0.000000 0.000000
17 1707736123 4.000000 1 4.000000 4.000000 4.000000
17 1707736128 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707736133 -3.000000 1 -3.000000 -3.000000 -3.000000
17 1707736138 0.000000 1 0.000000 0.000000 0.000000
17 1707736148 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707736163 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707736173 0.000000 1 0.000000 0.000000 0.000000
17 1707736183 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707736188 0.000000 1 0.000000 0.000000 0.000000
17 1707736218 -4.000000 1 -4.000000 -4.000000 -4.000000
